"DBKEY","Station","Daily.Date","Data.Value","Qualifier","Revision.Date","Date","UNITS","STATION","DATE"
"AP448","S352_H",2024-06-13,13.27,"",2024-06-21,2024-06-13,"ft NGVD29","S352_H",2024-06-13
"AP448","S352_H",2024-06-14,13.45,"",2024-06-21,2024-06-14,"ft NGVD29","S352_H",2024-06-14
"AP448","S352_H",2024-06-15,13.51,"",2024-06-21,2024-06-15,"ft NGVD29","S352_H",2024-06-15
"AP448","S352_H",2024-06-16,13.5,"",2024-06-21,2024-06-16,"ft NGVD29","S352_H",2024-06-16
"AP448","S352_H",2024-06-17,13.42,"",2024-06-21,2024-06-17,"ft NGVD29","S352_H",2024-06-17
"AP448","S352_H",2024-06-18,13.45,"",2024-06-21,2024-06-18,"ft NGVD29","S352_H",2024-06-18
"AP448","S352_H",2024-06-19,13.41,"",2024-06-21,2024-06-19,"ft NGVD29","S352_H",2024-06-19
"AP448","S352_H",2024-06-20,13.44,"",2024-07-01,2024-06-20,"ft NGVD29","S352_H",2024-06-20
"AP448","S352_H",2024-06-21,13.48,"",2024-07-01,2024-06-21,"ft NGVD29","S352_H",2024-06-21
"AP448","S352_H",2024-06-22,13.47,"",2024-07-01,2024-06-22,"ft NGVD29","S352_H",2024-06-22
"AP448","S352_H",2024-06-23,13.5,"",2024-07-01,2024-06-23,"ft NGVD29","S352_H",2024-06-23
"AP448","S352_H",2024-06-24,13.51,"",2024-07-01,2024-06-24,"ft NGVD29","S352_H",2024-06-24
"AP448","S352_H",2024-06-25,13.57,"",2024-07-01,2024-06-25,"ft NGVD29","S352_H",2024-06-25
"AP448","S352_H",2024-06-26,13.58,"",2024-07-01,2024-06-26,"ft NGVD29","S352_H",2024-06-26
"AP448","S352_H",2024-06-27,13.56,"",2024-07-01,2024-06-27,"ft NGVD29","S352_H",2024-06-27
"AP448","S352_H",2024-06-28,13.54,"",2024-07-01,2024-06-28,"ft NGVD29","S352_H",2024-06-28
"AP448","S352_H",2024-06-29,13.56,"",2024-07-01,2024-06-29,"ft NGVD29","S352_H",2024-06-29
"AP448","S352_H",2024-06-30,13.6,"",2024-07-01,2024-06-30,"ft NGVD29","S352_H",2024-06-30
"AP448","S352_H",2024-07-01,13.61,"",2024-07-09,2024-07-01,"ft NGVD29","S352_H",2024-07-01
"AP448","S352_H",2024-07-02,13.61,"",2024-07-09,2024-07-02,"ft NGVD29","S352_H",2024-07-02
"AP448","S352_H",2024-07-03,13.61,"",2024-07-09,2024-07-03,"ft NGVD29","S352_H",2024-07-03
"AP448","S352_H",2024-07-04,13.62,"",2024-07-09,2024-07-04,"ft NGVD29","S352_H",2024-07-04
"AP448","S352_H",2024-07-05,13.62,"",2024-07-09,2024-07-05,"ft NGVD29","S352_H",2024-07-05
"AP448","S352_H",2024-07-06,13.62,"",2024-07-09,2024-07-06,"ft NGVD29","S352_H",2024-07-06
"AP448","S352_H",2024-07-07,13.59,"",2024-07-09,2024-07-07,"ft NGVD29","S352_H",2024-07-07
"AP448","S352_H",2024-07-08,13.63,"PT",2024-07-09,2024-07-08,"ft NGVD29","S352_H",2024-07-08
"AP448","S352_H",2024-07-09,NA,"N",2024-07-29,2024-07-09,"ft NGVD29","S352_H",2024-07-09
"AP448","S352_H",2024-07-10,NA,"N",2024-07-29,2024-07-10,"ft NGVD29","S352_H",2024-07-10
"AP448","S352_H",2024-07-11,NA,"N",2024-07-29,2024-07-11,"ft NGVD29","S352_H",2024-07-11
"AP448","S352_H",2024-07-12,NA,"N",2024-07-29,2024-07-12,"ft NGVD29","S352_H",2024-07-12
"AP448","S352_H",2024-07-13,NA,"N",2024-07-29,2024-07-13,"ft NGVD29","S352_H",2024-07-13
"AP448","S352_H",2024-07-14,NA,"N",2024-07-29,2024-07-14,"ft NGVD29","S352_H",2024-07-14
"AP448","S352_H",2024-07-15,NA,"N",2024-07-29,2024-07-15,"ft NGVD29","S352_H",2024-07-15
"AP448","S352_H",2024-07-16,NA,"N",2024-07-29,2024-07-16,"ft NGVD29","S352_H",2024-07-16
"AP448","S352_H",2024-07-17,NA,"N",2024-07-29,2024-07-17,"ft NGVD29","S352_H",2024-07-17
"AP448","S352_H",2024-07-18,13.66,"",2024-07-29,2024-07-18,"ft NGVD29","S352_H",2024-07-18
"AP448","S352_H",2024-07-19,13.66,"",2024-07-29,2024-07-19,"ft NGVD29","S352_H",2024-07-19
"AP448","S352_H",2024-07-20,13.66,"",2024-07-29,2024-07-20,"ft NGVD29","S352_H",2024-07-20
"AP448","S352_H",2024-07-21,13.64,"",2024-07-29,2024-07-21,"ft NGVD29","S352_H",2024-07-21
"AP448","S352_H",2024-07-22,13.67,"",2024-07-29,2024-07-22,"ft NGVD29","S352_H",2024-07-22
"AP448","S352_H",2024-07-23,13.64,"",2024-07-29,2024-07-23,"ft NGVD29","S352_H",2024-07-23
"AP448","S352_H",2024-07-24,13.63,"",2024-07-29,2024-07-24,"ft NGVD29","S352_H",2024-07-24
"AP448","S352_H",2024-07-25,13.63,"",2024-07-29,2024-07-25,"ft NGVD29","S352_H",2024-07-25
"AP448","S352_H",2024-07-26,13.66,"",2024-07-29,2024-07-26,"ft NGVD29","S352_H",2024-07-26
"AP448","S352_H",2024-07-27,13.67,"",2024-07-29,2024-07-27,"ft NGVD29","S352_H",2024-07-27
"AP448","S352_H",2024-07-28,13.68,"",2024-08-06,2024-07-28,"ft NGVD29","S352_H",2024-07-28
"AP448","S352_H",2024-07-29,13.69,"",2024-08-06,2024-07-29,"ft NGVD29","S352_H",2024-07-29
"AP448","S352_H",2024-07-30,13.69,"",2024-08-06,2024-07-30,"ft NGVD29","S352_H",2024-07-30
"AP448","S352_H",2024-07-31,13.66,"",2024-08-06,2024-07-31,"ft NGVD29","S352_H",2024-07-31
"AP448","S352_H",2024-08-01,13.67,"",2024-08-06,2024-08-01,"ft NGVD29","S352_H",2024-08-01
"AP448","S352_H",2024-08-02,13.69,"",2024-08-06,2024-08-02,"ft NGVD29","S352_H",2024-08-02
"AP448","S352_H",2024-08-03,13.66,"",2024-08-06,2024-08-03,"ft NGVD29","S352_H",2024-08-03
"AP448","S352_H",2024-08-04,13.56,"",2024-08-06,2024-08-04,"ft NGVD29","S352_H",2024-08-04
"AP448","S352_H",2024-08-05,13.75,"",2024-08-06,2024-08-05,"ft NGVD29","S352_H",2024-08-05
"AP448","S352_H",2024-08-06,13.95,"",2024-08-13,2024-08-06,"ft NGVD29","S352_H",2024-08-06
"AP448","S352_H",2024-08-07,14.03,"",2024-08-13,2024-08-07,"ft NGVD29","S352_H",2024-08-07
"AP448","S352_H",2024-08-08,14.01,"",2024-08-13,2024-08-08,"ft NGVD29","S352_H",2024-08-08
"AP448","S352_H",2024-08-09,14.01,"",2024-08-13,2024-08-09,"ft NGVD29","S352_H",2024-08-09
"AP448","S352_H",2024-08-10,14.04,"",2024-08-13,2024-08-10,"ft NGVD29","S352_H",2024-08-10
"AP448","S352_H",2024-08-11,14.06,"",2024-08-13,2024-08-11,"ft NGVD29","S352_H",2024-08-11
"AP448","S352_H",2024-08-12,14.06,"P",2024-08-13,2024-08-12,"ft NGVD29","S352_H",2024-08-12
"N3466","LAKEOKEE",2021-05-01,13.99,"",2021-05-06,2021-05-01,"ft NGVD29","LOK2",2021-05-01
"N3466","LAKEOKEE",2021-05-02,13.97,"",2021-05-06,2021-05-02,"ft NGVD29","LOK2",2021-05-02
"N3466","LAKEOKEE",2021-05-03,13.95,"",2021-05-06,2021-05-03,"ft NGVD29","LOK2",2021-05-03
"N3466","LAKEOKEE",2021-05-04,13.94,"",2021-05-06,2021-05-04,"ft NGVD29","LOK2",2021-05-04
"N3466","LAKEOKEE",2021-05-05,13.88,"",2021-05-06,2021-05-05,"ft NGVD29","LOK2",2021-05-05
"N3466","LAKEOKEE",2021-05-06,13.87,"",2021-05-07,2021-05-06,"ft NGVD29","LOK2",2021-05-06
"N3466","LAKEOKEE",2021-05-07,13.83,"",2021-05-10,2021-05-07,"ft NGVD29","LOK2",2021-05-07
"N3466","LAKEOKEE",2021-05-08,13.8,"",2021-05-10,2021-05-08,"ft NGVD29","LOK2",2021-05-08
"N3466","LAKEOKEE",2021-05-09,13.76,"",2021-05-10,2021-05-09,"ft NGVD29","LOK2",2021-05-09
"N3466","LAKEOKEE",2021-05-10,13.72,"",2021-05-11,2021-05-10,"ft NGVD29","LOK2",2021-05-10
"N3466","LAKEOKEE",2021-05-11,13.68,"",2021-05-12,2021-05-11,"ft NGVD29","LOK2",2021-05-11
"N3466","LAKEOKEE",2021-05-12,13.65,"",2021-05-13,2021-05-12,"ft NGVD29","LOK2",2021-05-12
"N3466","LAKEOKEE",2021-05-13,13.6,"",2021-05-14,2021-05-13,"ft NGVD29","LOK2",2021-05-13
"N3466","LAKEOKEE",2021-05-14,13.55,"",2021-05-17,2021-05-14,"ft NGVD29","LOK2",2021-05-14
"N3466","LAKEOKEE",2021-05-15,13.52,"",2021-05-16,2021-05-15,"ft NGVD29","LOK2",2021-05-15
"N3466","LAKEOKEE",2021-05-16,13.47,"",2021-05-17,2021-05-16,"ft NGVD29","LOK2",2021-05-16
"N3466","LAKEOKEE",2021-05-17,13.44,"",2021-05-18,2021-05-17,"ft NGVD29","LOK2",2021-05-17
"N3466","LAKEOKEE",2021-05-18,13.39,"",2021-05-19,2021-05-18,"ft NGVD29","LOK2",2021-05-18
"N3466","LAKEOKEE",2021-05-19,13.35,"",2021-05-20,2021-05-19,"ft NGVD29","LOK2",2021-05-19
"N3466","LAKEOKEE",2021-05-20,13.29,"",2021-05-21,2021-05-20,"ft NGVD29","LOK2",2021-05-20
"N3466","LAKEOKEE",2021-05-21,13.21,"",2021-05-23,2021-05-21,"ft NGVD29","LOK2",2021-05-21
"N3466","LAKEOKEE",2021-05-22,13.16,"",2021-05-23,2021-05-22,"ft NGVD29","LOK2",2021-05-22
"N3466","LAKEOKEE",2021-05-23,13.12,"",2021-05-24,2021-05-23,"ft NGVD29","LOK2",2021-05-23
"N3466","LAKEOKEE",2021-05-24,13.09,"",2021-05-25,2021-05-24,"ft NGVD29","LOK2",2021-05-24
"N3466","LAKEOKEE",2021-05-25,13.04,"",2021-05-26,2021-05-25,"ft NGVD29","LOK2",2021-05-25
"N3466","LAKEOKEE",2021-05-26,12.99,"",2021-06-01,2021-05-26,"ft NGVD29","LOK2",2021-05-26
"N3466","LAKEOKEE",2021-05-27,12.92,"",2021-06-01,2021-05-27,"ft NGVD29","LOK2",2021-05-27
"N3466","LAKEOKEE",2021-05-28,12.86,"",2021-06-01,2021-05-28,"ft NGVD29","LOK2",2021-05-28
"N3466","LAKEOKEE",2021-05-29,12.8,"",2021-06-01,2021-05-29,"ft NGVD29","LOK2",2021-05-29
"N3466","LAKEOKEE",2021-05-30,12.8,"",2021-06-06,2021-05-30,"ft NGVD29","LOK2",2021-05-30
"N3466","LAKEOKEE",2021-05-31,12.83,"",2021-06-01,2021-05-31,"ft NGVD29","LOK2",2021-05-31
"N3466","LAKEOKEE",2021-06-01,12.8,"",2021-06-02,2021-06-01,"ft NGVD29","LOK2",2021-06-01
"N3466","LAKEOKEE",2021-06-02,12.78,"",2021-06-03,2021-06-02,"ft NGVD29","LOK2",2021-06-02
"N3466","LAKEOKEE",2021-06-03,12.75,"",2021-06-04,2021-06-03,"ft NGVD29","LOK2",2021-06-03
"N3466","LAKEOKEE",2021-06-04,12.76,"",2021-06-05,2021-06-04,"ft NGVD29","LOK2",2021-06-04
"N3466","LAKEOKEE",2021-06-05,12.76,"",2021-06-06,2021-06-05,"ft NGVD29","LOK2",2021-06-05
"N3466","LAKEOKEE",2021-06-06,12.74,"",2021-06-07,2021-06-06,"ft NGVD29","LOK2",2021-06-06
"N3466","LAKEOKEE",2021-06-07,12.72,"",2021-06-08,2021-06-07,"ft NGVD29","LOK2",2021-06-07
"N3466","LAKEOKEE",2021-06-08,12.68,"",2021-06-09,2021-06-08,"ft NGVD29","LOK2",2021-06-08
"N3466","LAKEOKEE",2021-06-09,12.64,"",2021-06-10,2021-06-09,"ft NGVD29","LOK2",2021-06-09
"N3466","LAKEOKEE",2021-06-10,12.58,"",2021-06-11,2021-06-10,"ft NGVD29","LOK2",2021-06-10
"N3466","LAKEOKEE",2021-06-11,12.52,"",2021-06-12,2021-06-11,"ft NGVD29","LOK2",2021-06-11
"N3466","LAKEOKEE",2021-06-12,12.49,"",2021-06-13,2021-06-12,"ft NGVD29","LOK2",2021-06-12
"N3466","LAKEOKEE",2021-06-13,12.47,"",2021-06-14,2021-06-13,"ft NGVD29","LOK2",2021-06-13
"N3466","LAKEOKEE",2021-06-14,12.41,"",2021-06-15,2021-06-14,"ft NGVD29","LOK2",2021-06-14
"N3466","LAKEOKEE",2021-06-15,12.43,"",2021-06-16,2021-06-15,"ft NGVD29","LOK2",2021-06-15
"N3466","LAKEOKEE",2021-06-16,12.47,"",2021-06-17,2021-06-16,"ft NGVD29","LOK2",2021-06-16
"N3466","LAKEOKEE",2021-06-17,12.55,"",2021-06-18,2021-06-17,"ft NGVD29","LOK2",2021-06-17
"N3466","LAKEOKEE",2021-06-18,12.56,"",2021-06-19,2021-06-18,"ft NGVD29","LOK2",2021-06-18
"N3466","LAKEOKEE",2021-06-19,12.55,"",2021-06-20,2021-06-19,"ft NGVD29","LOK2",2021-06-19
"N3466","LAKEOKEE",2021-06-20,12.53,"",2021-06-21,2021-06-20,"ft NGVD29","LOK2",2021-06-20
"N3466","LAKEOKEE",2021-06-21,12.54,"",2021-06-22,2021-06-21,"ft NGVD29","LOK2",2021-06-21
"N3466","LAKEOKEE",2021-06-22,12.55,"",2021-06-23,2021-06-22,"ft NGVD29","LOK2",2021-06-22
"N3466","LAKEOKEE",2021-06-23,12.57,"",2021-06-24,2021-06-23,"ft NGVD29","LOK2",2021-06-23
"N3466","LAKEOKEE",2021-06-24,12.63,"",2021-06-25,2021-06-24,"ft NGVD29","LOK2",2021-06-24
"N3466","LAKEOKEE",2021-06-25,12.64,"",2021-06-26,2021-06-25,"ft NGVD29","LOK2",2021-06-25
"N3466","LAKEOKEE",2021-06-26,12.66,"",2021-06-27,2021-06-26,"ft NGVD29","LOK2",2021-06-26
"N3466","LAKEOKEE",2021-06-27,12.67,"",2021-06-28,2021-06-27,"ft NGVD29","LOK2",2021-06-27
"N3466","LAKEOKEE",2021-06-28,12.66,"",2021-06-29,2021-06-28,"ft NGVD29","LOK2",2021-06-28
"N3466","LAKEOKEE",2021-06-29,12.69,"",2021-06-30,2021-06-29,"ft NGVD29","LOK2",2021-06-29
"N3466","LAKEOKEE",2021-06-30,12.75,"",2021-07-01,2021-06-30,"ft NGVD29","LOK2",2021-06-30
"N3466","LAKEOKEE",2021-07-01,12.79,"",2021-07-02,2021-07-01,"ft NGVD29","LOK2",2021-07-01
"N3466","LAKEOKEE",2021-07-02,12.8,"",2021-07-03,2021-07-02,"ft NGVD29","LOK2",2021-07-02
"N3466","LAKEOKEE",2021-07-03,12.81,"",2021-07-04,2021-07-03,"ft NGVD29","LOK2",2021-07-03
"N3466","LAKEOKEE",2021-07-04,12.85,"",2021-07-05,2021-07-04,"ft NGVD29","LOK2",2021-07-04
"N3466","LAKEOKEE",2021-07-05,12.94,"",2021-07-06,2021-07-05,"ft NGVD29","LOK2",2021-07-05
"N3466","LAKEOKEE",2021-07-06,13.1,"",2021-07-07,2021-07-06,"ft NGVD29","LOK2",2021-07-06
"N3466","LAKEOKEE",2021-07-07,13.11,"",2021-07-08,2021-07-07,"ft NGVD29","LOK2",2021-07-07
"N3466","LAKEOKEE",2021-07-08,13.15,"",2021-07-09,2021-07-08,"ft NGVD29","LOK2",2021-07-08
"N3466","LAKEOKEE",2021-07-09,13.22,"",2021-07-10,2021-07-09,"ft NGVD29","LOK2",2021-07-09
"N3466","LAKEOKEE",2021-07-10,13.27,"",2021-07-11,2021-07-10,"ft NGVD29","LOK2",2021-07-10
"N3466","LAKEOKEE",2021-07-11,13.29,"",2021-07-12,2021-07-11,"ft NGVD29","LOK2",2021-07-11
"N3466","LAKEOKEE",2021-07-12,13.33,"",2021-07-13,2021-07-12,"ft NGVD29","LOK2",2021-07-12
"N3466","LAKEOKEE",2021-07-13,13.39,"",2021-07-14,2021-07-13,"ft NGVD29","LOK2",2021-07-13
"N3466","LAKEOKEE",2021-07-14,13.41,"",2021-07-15,2021-07-14,"ft NGVD29","LOK2",2021-07-14
"N3466","LAKEOKEE",2021-07-15,13.43,"",2021-07-20,2021-07-15,"ft NGVD29","LOK2",2021-07-15
"N3466","LAKEOKEE",2021-07-16,13.44,"",2021-07-20,2021-07-16,"ft NGVD29","LOK2",2021-07-16
"N3466","LAKEOKEE",2021-07-17,13.44,"",2021-07-20,2021-07-17,"ft NGVD29","LOK2",2021-07-17
"N3466","LAKEOKEE",2021-07-18,13.46,"",2021-07-20,2021-07-18,"ft NGVD29","LOK2",2021-07-18
"N3466","LAKEOKEE",2021-07-19,13.46,"",2021-07-20,2021-07-19,"ft NGVD29","LOK2",2021-07-19
"N3466","LAKEOKEE",2021-07-20,NA,"M",2023-12-11,2021-07-20,"ft NGVD29","LOK2",2021-07-20
"N3466","LAKEOKEE",2021-07-21,13.47,"",2021-07-22,2021-07-21,"ft NGVD29","LOK2",2021-07-21
"N3466","LAKEOKEE",2021-07-22,13.48,"",2021-07-23,2021-07-22,"ft NGVD29","LOK2",2021-07-22
"N3466","LAKEOKEE",2021-07-23,13.48,"",2021-07-24,2021-07-23,"ft NGVD29","LOK2",2021-07-23
"N3466","LAKEOKEE",2021-07-24,13.51,"",2021-07-25,2021-07-24,"ft NGVD29","LOK2",2021-07-24
"N3466","LAKEOKEE",2021-07-25,13.52,"",2021-07-26,2021-07-25,"ft NGVD29","LOK2",2021-07-25
"N3466","LAKEOKEE",2021-07-26,13.53,"",2021-07-27,2021-07-26,"ft NGVD29","LOK2",2021-07-26
"N3466","LAKEOKEE",2021-07-27,13.54,"",2021-07-28,2021-07-27,"ft NGVD29","LOK2",2021-07-27
"N3466","LAKEOKEE",2021-07-28,13.61,"",2021-07-29,2021-07-28,"ft NGVD29","LOK2",2021-07-28
"N3466","LAKEOKEE",2021-07-29,13.66,"",2021-07-30,2021-07-29,"ft NGVD29","LOK2",2021-07-29
"N3466","LAKEOKEE",2021-07-30,13.68,"",2021-07-31,2021-07-30,"ft NGVD29","LOK2",2021-07-30
"N3466","LAKEOKEE",2021-07-31,13.69,"",2021-08-01,2021-07-31,"ft NGVD29","LOK2",2021-07-31
"N3466","LAKEOKEE",2021-08-01,13.71,"",2021-08-02,2021-08-01,"ft NGVD29","LOK2",2021-08-01
"N3466","LAKEOKEE",2021-08-02,13.73,"",2021-08-03,2021-08-02,"ft NGVD29","LOK2",2021-08-02
"N3466","LAKEOKEE",2021-08-03,13.77,"",2021-08-04,2021-08-03,"ft NGVD29","LOK2",2021-08-03
"N3466","LAKEOKEE",2021-08-04,13.84,"",2021-08-05,2021-08-04,"ft NGVD29","LOK2",2021-08-04
"N3466","LAKEOKEE",2021-08-05,13.87,"",2021-08-06,2021-08-05,"ft NGVD29","LOK2",2021-08-05
"N3466","LAKEOKEE",2021-08-06,13.92,"",2021-08-07,2021-08-06,"ft NGVD29","LOK2",2021-08-06
"N3466","LAKEOKEE",2021-08-07,13.98,"",2021-08-08,2021-08-07,"ft NGVD29","LOK2",2021-08-07
"N3466","LAKEOKEE",2021-08-08,13.99,"",2021-08-09,2021-08-08,"ft NGVD29","LOK2",2021-08-08
"N3466","LAKEOKEE",2021-08-09,14.02,"",2021-08-10,2021-08-09,"ft NGVD29","LOK2",2021-08-09
"N3466","LAKEOKEE",2021-08-10,14.04,"",2021-08-17,2021-08-10,"ft NGVD29","LOK2",2021-08-10
"N3466","LAKEOKEE",2021-08-11,14.09,"",2021-08-12,2021-08-11,"ft NGVD29","LOK2",2021-08-11
"N3466","LAKEOKEE",2021-08-12,14.14,"",2021-08-13,2021-08-12,"ft NGVD29","LOK2",2021-08-12
"N3466","LAKEOKEE",2021-08-13,14.18,"",2021-08-14,2021-08-13,"ft NGVD29","LOK2",2021-08-13
"N3466","LAKEOKEE",2021-08-14,14.3,"",2021-08-15,2021-08-14,"ft NGVD29","LOK2",2021-08-14
"N3466","LAKEOKEE",2021-08-15,14.36,"",2021-08-16,2021-08-15,"ft NGVD29","LOK2",2021-08-15
"N3466","LAKEOKEE",2021-08-16,14.39,"",2021-08-17,2021-08-16,"ft NGVD29","LOK2",2021-08-16
"N3466","LAKEOKEE",2021-08-17,14.41,"",2021-08-18,2021-08-17,"ft NGVD29","LOK2",2021-08-17
"N3466","LAKEOKEE",2021-08-18,14.43,"",2021-08-19,2021-08-18,"ft NGVD29","LOK2",2021-08-18
"N3466","LAKEOKEE",2021-08-19,14.4,"",2021-08-20,2021-08-19,"ft NGVD29","LOK2",2021-08-19
"N3466","LAKEOKEE",2021-08-20,14.32,"",2021-08-21,2021-08-20,"ft NGVD29","LOK2",2021-08-20
"N3466","LAKEOKEE",2021-08-21,14.32,"",2021-08-22,2021-08-21,"ft NGVD29","LOK2",2021-08-21
"N3466","LAKEOKEE",2021-08-22,14.32,"",2021-08-23,2021-08-22,"ft NGVD29","LOK2",2021-08-22
"N3466","LAKEOKEE",2021-08-23,14.34,"",2021-08-24,2021-08-23,"ft NGVD29","LOK2",2021-08-23
"N3466","LAKEOKEE",2021-08-24,14.37,"",2021-08-25,2021-08-24,"ft NGVD29","LOK2",2021-08-24
"N3466","LAKEOKEE",2021-08-25,14.38,"",2021-08-26,2021-08-25,"ft NGVD29","LOK2",2021-08-25
"N3466","LAKEOKEE",2021-08-26,14.44,"",2021-08-27,2021-08-26,"ft NGVD29","LOK2",2021-08-26
"N3466","LAKEOKEE",2021-08-27,14.44,"",2021-08-28,2021-08-27,"ft NGVD29","LOK2",2021-08-27
"N3466","LAKEOKEE",2021-08-28,14.44,"",2021-08-29,2021-08-28,"ft NGVD29","LOK2",2021-08-28
"N3466","LAKEOKEE",2021-08-29,14.45,"",2021-09-06,2021-08-29,"ft NGVD29","LOK2",2021-08-29
"N3466","LAKEOKEE",2021-08-30,14.5,"",2021-09-02,2021-08-30,"ft NGVD29","LOK2",2021-08-30
"N3466","LAKEOKEE",2021-08-31,14.5,"",2021-09-02,2021-08-31,"ft NGVD29","LOK2",2021-08-31
"N3466","LAKEOKEE",2021-09-01,14.49,"",2021-09-03,2021-09-01,"ft NGVD29","LOK2",2021-09-01
"N3466","LAKEOKEE",2021-09-02,14.49,"",2021-09-03,2021-09-02,"ft NGVD29","LOK2",2021-09-02
"N3466","LAKEOKEE",2021-09-03,14.5,"",2021-09-04,2021-09-03,"ft NGVD29","LOK2",2021-09-03
"N3466","LAKEOKEE",2021-09-04,14.5,"",2021-09-05,2021-09-04,"ft NGVD29","LOK2",2021-09-04
"N3466","LAKEOKEE",2021-09-05,14.5,"",2021-09-06,2021-09-05,"ft NGVD29","LOK2",2021-09-05
"N3466","LAKEOKEE",2021-09-06,14.51,"",2021-09-07,2021-09-06,"ft NGVD29","LOK2",2021-09-06
"N3466","LAKEOKEE",2021-09-07,14.51,"",2021-09-08,2021-09-07,"ft NGVD29","LOK2",2021-09-07
"N3466","LAKEOKEE",2021-09-08,14.52,"",2021-09-09,2021-09-08,"ft NGVD29","LOK2",2021-09-08
"N3466","LAKEOKEE",2021-09-09,14.64,"",2021-09-10,2021-09-09,"ft NGVD29","LOK2",2021-09-09
"N3466","LAKEOKEE",2021-09-10,14.72,"",2021-09-11,2021-09-10,"ft NGVD29","LOK2",2021-09-10
"N3466","LAKEOKEE",2021-09-11,14.74,"",2021-09-12,2021-09-11,"ft NGVD29","LOK2",2021-09-11
"N3466","LAKEOKEE",2021-09-12,14.76,"",2021-09-13,2021-09-12,"ft NGVD29","LOK2",2021-09-12
"N3466","LAKEOKEE",2021-09-13,14.77,"",2021-09-14,2021-09-13,"ft NGVD29","LOK2",2021-09-13
"N3466","LAKEOKEE",2021-09-14,14.77,"",2021-09-15,2021-09-14,"ft NGVD29","LOK2",2021-09-14
"N3466","LAKEOKEE",2021-09-15,14.85,"",2021-09-16,2021-09-15,"ft NGVD29","LOK2",2021-09-15
"N3466","LAKEOKEE",2021-09-16,14.94,"",2021-09-17,2021-09-16,"ft NGVD29","LOK2",2021-09-16
"N3466","LAKEOKEE",2021-09-17,14.99,"",2021-09-18,2021-09-17,"ft NGVD29","LOK2",2021-09-17
"N3466","LAKEOKEE",2021-09-18,15.03,"",2021-09-19,2021-09-18,"ft NGVD29","LOK2",2021-09-18
"N3466","LAKEOKEE",2021-09-19,15.04,"",2021-09-20,2021-09-19,"ft NGVD29","LOK2",2021-09-19
"N3466","LAKEOKEE",2021-09-20,15.06,"",2021-09-21,2021-09-20,"ft NGVD29","LOK2",2021-09-20
"N3466","LAKEOKEE",2021-09-21,15.1,"",2021-09-22,2021-09-21,"ft NGVD29","LOK2",2021-09-21
"N3466","LAKEOKEE",2021-09-22,15.18,"",2021-09-23,2021-09-22,"ft NGVD29","LOK2",2021-09-22
"N3466","LAKEOKEE",2021-09-23,15.24,"",2021-09-24,2021-09-23,"ft NGVD29","LOK2",2021-09-23
"N3466","LAKEOKEE",2021-09-24,15.31,"",2021-09-25,2021-09-24,"ft NGVD29","LOK2",2021-09-24
"N3466","LAKEOKEE",2021-09-25,15.39,"",2021-09-26,2021-09-25,"ft NGVD29","LOK2",2021-09-25
"N3466","LAKEOKEE",2021-09-26,15.43,"",2021-10-02,2021-09-26,"ft NGVD29","LOK2",2021-09-26
"N3466","LAKEOKEE",2021-09-27,15.47,"",2021-10-02,2021-09-27,"ft NGVD29","LOK2",2021-09-27
"N3466","LAKEOKEE",2021-09-28,15.49,"",2021-10-02,2021-09-28,"ft NGVD29","LOK2",2021-09-28
"N3466","LAKEOKEE",2021-09-29,15.52,"",2021-10-02,2021-09-29,"ft NGVD29","LOK2",2021-09-29
"N3466","LAKEOKEE",2021-09-30,15.54,"",2021-10-02,2021-09-30,"ft NGVD29","LOK2",2021-09-30
"N3466","LAKEOKEE",2021-10-01,15.56,"",2021-10-02,2021-10-01,"ft NGVD29","LOK2",2021-10-01
"N3466","LAKEOKEE",2021-10-02,15.57,"",2021-10-03,2021-10-02,"ft NGVD29","LOK2",2021-10-02
"N3466","LAKEOKEE",2021-10-03,15.58,"",2021-10-04,2021-10-03,"ft NGVD29","LOK2",2021-10-03
"N3466","LAKEOKEE",2021-10-04,15.59,"",2021-10-05,2021-10-04,"ft NGVD29","LOK2",2021-10-04
"N3466","LAKEOKEE",2021-10-05,15.61,"",2021-10-06,2021-10-05,"ft NGVD29","LOK2",2021-10-05
"N3466","LAKEOKEE",2021-10-06,15.63,"",2021-10-07,2021-10-06,"ft NGVD29","LOK2",2021-10-06
"N3466","LAKEOKEE",2021-10-07,15.64,"",2021-10-08,2021-10-07,"ft NGVD29","LOK2",2021-10-07
"N3466","LAKEOKEE",2021-10-08,15.66,"",2021-10-09,2021-10-08,"ft NGVD29","LOK2",2021-10-08
"N3466","LAKEOKEE",2021-10-09,15.75,"",2021-10-10,2021-10-09,"ft NGVD29","LOK2",2021-10-09
"N3466","LAKEOKEE",2021-10-10,15.81,"",2021-10-11,2021-10-10,"ft NGVD29","LOK2",2021-10-10
"N3466","LAKEOKEE",2021-10-11,15.82,"",2021-10-12,2021-10-11,"ft NGVD29","LOK2",2021-10-11
"N3466","LAKEOKEE",2021-10-12,15.83,"",2021-10-13,2021-10-12,"ft NGVD29","LOK2",2021-10-12
"N3466","LAKEOKEE",2021-10-13,15.84,"",2021-10-14,2021-10-13,"ft NGVD29","LOK2",2021-10-13
"N3466","LAKEOKEE",2021-10-14,15.86,"",2021-10-15,2021-10-14,"ft NGVD29","LOK2",2021-10-14
