"DBKEY","Station","Daily.Date","Data.Value","Qualifier","Revision.Date","Date","STATION","lake","DATE"
"WN239","S57_H",2023-12-07,61.78,"",2023-12-18,2023-12-07,"S57_H","MYRT",2023-12-07
"WN239","S57_H",2023-12-08,61.78,"",2023-12-18,2023-12-08,"S57_H","MYRT",2023-12-08
"WN239","S57_H",2023-12-09,61.81,"",2023-12-18,2023-12-09,"S57_H","MYRT",2023-12-09
"WN239","S57_H",2023-12-10,61.81,"",2023-12-18,2023-12-10,"S57_H","MYRT",2023-12-10
"WN239","S57_H",2023-12-11,61.78,"",2023-12-18,2023-12-11,"S57_H","MYRT",2023-12-11
"WN239","S57_H",2023-12-12,61.7,"",2023-12-18,2023-12-12,"S57_H","MYRT",2023-12-12
"WN239","S57_H",2023-12-13,61.67,"",2023-12-18,2023-12-13,"S57_H","MYRT",2023-12-13
"WN239","S57_H",2023-12-14,61.68,"",2023-12-18,2023-12-14,"S57_H","MYRT",2023-12-14
"WN239","S57_H",2023-12-15,61.67,"",2023-12-18,2023-12-15,"S57_H","MYRT",2023-12-15
"WN239","S57_H",2023-12-16,61.72,"",2023-12-18,2023-12-16,"S57_H","MYRT",2023-12-16
"WN239","S57_H",2023-12-17,61.94,"",2024-01-04,2023-12-17,"S57_H","MYRT",2023-12-17
"WN239","S57_H",2023-12-18,61.89,"",2024-01-04,2023-12-18,"S57_H","MYRT",2023-12-18
"WN239","S57_H",2023-12-19,61.8,"",2024-01-04,2023-12-19,"S57_H","MYRT",2023-12-19
"WN239","S57_H",2023-12-20,61.76,"",2024-01-04,2023-12-20,"S57_H","MYRT",2023-12-20
"WN239","S57_H",2023-12-21,61.75,"",2024-01-04,2023-12-21,"S57_H","MYRT",2023-12-21
"WN239","S57_H",2023-12-22,61.73,"",2024-01-04,2023-12-22,"S57_H","MYRT",2023-12-22
"WN239","S57_H",2023-12-23,61.7,"",2024-01-04,2023-12-23,"S57_H","MYRT",2023-12-23
"WN239","S57_H",2023-12-24,61.74,"",2024-01-04,2023-12-24,"S57_H","MYRT",2023-12-24
"WN239","S57_H",2023-12-25,61.74,"",2024-01-04,2023-12-25,"S57_H","MYRT",2023-12-25
"WN239","S57_H",2023-12-26,61.72,"",2024-01-04,2023-12-26,"S57_H","MYRT",2023-12-26
"WN239","S57_H",2023-12-27,61.73,"",2024-01-04,2023-12-27,"S57_H","MYRT",2023-12-27
"WN239","S57_H",2023-12-28,61.71,"",2024-01-04,2023-12-28,"S57_H","MYRT",2023-12-28
"WN239","S57_H",2023-12-29,61.69,"",2024-01-04,2023-12-29,"S57_H","MYRT",2023-12-29
"WN239","S57_H",2023-12-30,61.69,"",2024-01-04,2023-12-30,"S57_H","MYRT",2023-12-30
"WN239","S57_H",2023-12-31,61.66,"",2024-01-04,2023-12-31,"S57_H","MYRT",2023-12-31
"WN239","S57_H",2024-01-01,61.64,"",2024-01-04,2024-01-01,"S57_H","MYRT",2024-01-01
"WN239","S57_H",2024-01-02,61.67,"",2024-01-04,2024-01-02,"S57_H","MYRT",2024-01-02
"WN239","S57_H",2024-01-03,61.66,"",2024-01-11,2024-01-03,"S57_H","MYRT",2024-01-03
"WN239","S57_H",2024-01-04,61.6,"",2024-01-11,2024-01-04,"S57_H","MYRT",2024-01-04
"WN239","S57_H",2024-01-05,61.59,"",2024-01-11,2024-01-05,"S57_H","MYRT",2024-01-05
"WN239","S57_H",2024-01-06,61.64,"",2024-01-11,2024-01-06,"S57_H","MYRT",2024-01-06
"WN239","S57_H",2024-01-07,61.61,"",2024-01-11,2024-01-07,"S57_H","MYRT",2024-01-07
"WN239","S57_H",2024-01-08,61.64,"",2024-01-11,2024-01-08,"S57_H","MYRT",2024-01-08
"WN239","S57_H",2024-01-09,61.6,"",2024-01-11,2024-01-09,"S57_H","MYRT",2024-01-09
"WN239","S57_H",2024-01-10,61.54,"",2024-01-22,2024-01-10,"S57_H","MYRT",2024-01-10
"WN239","S57_H",2024-01-11,61.49,"",2024-01-22,2024-01-11,"S57_H","MYRT",2024-01-11
"WN239","S57_H",2024-01-12,61.49,"",2024-01-22,2024-01-12,"S57_H","MYRT",2024-01-12
"WN239","S57_H",2024-01-13,61.46,"",2024-01-22,2024-01-13,"S57_H","MYRT",2024-01-13
"WN239","S57_H",2024-01-14,61.43,"",2024-01-22,2024-01-14,"S57_H","MYRT",2024-01-14
"WN239","S57_H",2024-01-15,61.44,"",2024-01-22,2024-01-15,"S57_H","MYRT",2024-01-15
"WN239","S57_H",2024-01-16,61.45,"",2024-01-22,2024-01-16,"S57_H","MYRT",2024-01-16
"WN239","S57_H",2024-01-17,61.46,"",2024-01-22,2024-01-17,"S57_H","MYRT",2024-01-17
"WN239","S57_H",2024-01-18,61.47,"",2024-01-22,2024-01-18,"S57_H","MYRT",2024-01-18
"WN239","S57_H",2024-01-19,61.49,"",2024-01-22,2024-01-19,"S57_H","MYRT",2024-01-19
"WN239","S57_H",2024-01-20,61.47,"",2024-01-22,2024-01-20,"S57_H","MYRT",2024-01-20
"WN239","S57_H",2024-01-21,61.44,"",2024-02-01,2024-01-21,"S57_H","MYRT",2024-01-21
"WN239","S57_H",2024-01-22,61.43,"",2024-02-01,2024-01-22,"S57_H","MYRT",2024-01-22
"WN239","S57_H",2024-01-23,61.41,"",2024-02-01,2024-01-23,"S57_H","MYRT",2024-01-23
"WN239","S57_H",2024-01-24,61.4,"",2024-02-01,2024-01-24,"S57_H","MYRT",2024-01-24
"WN239","S57_H",2024-01-25,61.41,"",2024-02-01,2024-01-25,"S57_H","MYRT",2024-01-25
"WN239","S57_H",2024-01-26,61.4,"",2024-02-01,2024-01-26,"S57_H","MYRT",2024-01-26
"WN239","S57_H",2024-01-27,61.37,"",2024-02-01,2024-01-27,"S57_H","MYRT",2024-01-27
"WN239","S57_H",2024-01-28,61.35,"",2024-02-01,2024-01-28,"S57_H","MYRT",2024-01-28
"WN239","S57_H",2024-01-29,61.35,"",2024-02-01,2024-01-29,"S57_H","MYRT",2024-01-29
"WN239","S57_H",2024-01-30,61.36,"",2024-02-01,2024-01-30,"S57_H","MYRT",2024-01-30
"WN239","S57_H",2024-01-31,61.31,"",2024-02-12,2024-01-31,"S57_H","MYRT",2024-01-31
"WN239","S57_H",2024-02-01,61.28,"",2024-02-12,2024-02-01,"S57_H","MYRT",2024-02-01
"WN239","S57_H",2024-02-02,61.27,"",2024-02-12,2024-02-02,"S57_H","MYRT",2024-02-02
"WN239","S57_H",2024-02-03,61.26,"",2024-02-12,2024-02-03,"S57_H","MYRT",2024-02-03
"WN239","S57_H",2024-02-04,61.26,"",2024-02-12,2024-02-04,"S57_H","MYRT",2024-02-04
"WN239","S57_H",2024-02-05,61.24,"",2024-02-12,2024-02-05,"S57_H","MYRT",2024-02-05
"WN239","S57_H",2024-02-06,61.2,"",2024-02-12,2024-02-06,"S57_H","MYRT",2024-02-06
"WN239","S57_H",2024-02-07,61.2,"",2024-02-12,2024-02-07,"S57_H","MYRT",2024-02-07
"WN239","S57_H",2024-02-08,61.21,"",2024-02-12,2024-02-08,"S57_H","MYRT",2024-02-08
"WN239","S57_H",2024-02-09,61.2,"",2024-02-12,2024-02-09,"S57_H","MYRT",2024-02-09
"WN239","S57_H",2024-02-10,61.2,"",2024-02-12,2024-02-10,"S57_H","MYRT",2024-02-10
"WN239","S57_H",2024-02-11,61.19,"",2024-02-22,2024-02-11,"S57_H","MYRT",2024-02-11
"WN239","S57_H",2024-02-12,61.18,"",2024-02-22,2024-02-12,"S57_H","MYRT",2024-02-12
"WN239","S57_H",2024-02-13,61.16,"",2024-02-22,2024-02-13,"S57_H","MYRT",2024-02-13
"WN239","S57_H",2024-02-14,61.14,"",2024-02-22,2024-02-14,"S57_H","MYRT",2024-02-14
"WN239","S57_H",2024-02-15,61.14,"",2024-02-22,2024-02-15,"S57_H","MYRT",2024-02-15
"WN239","S57_H",2024-02-16,61.14,"",2024-02-22,2024-02-16,"S57_H","MYRT",2024-02-16
"WN239","S57_H",2024-02-17,61.13,"",2024-02-22,2024-02-17,"S57_H","MYRT",2024-02-17
"WN239","S57_H",2024-02-18,61.19,"",2024-02-22,2024-02-18,"S57_H","MYRT",2024-02-18
"WN239","S57_H",2024-02-19,61.2,"",2024-02-22,2024-02-19,"S57_H","MYRT",2024-02-19
"WN239","S57_H",2024-02-20,61.14,"",2024-02-22,2024-02-20,"S57_H","MYRT",2024-02-20
"WN239","S57_H",2024-02-21,61.11,"",2024-03-04,2024-02-21,"S57_H","MYRT",2024-02-21
"WN239","S57_H",2024-02-22,61.13,"",2024-03-04,2024-02-22,"S57_H","MYRT",2024-02-22
"WN239","S57_H",2024-02-23,61.12,"",2024-03-04,2024-02-23,"S57_H","MYRT",2024-02-23
"WN239","S57_H",2024-02-24,61.11,"",2024-03-04,2024-02-24,"S57_H","MYRT",2024-02-24
"WN239","S57_H",2024-02-25,61.09,"",2024-03-04,2024-02-25,"S57_H","MYRT",2024-02-25
"WN239","S57_H",2024-02-26,61.07,"",2024-03-04,2024-02-26,"S57_H","MYRT",2024-02-26
"WN239","S57_H",2024-02-27,61.06,"",2024-03-04,2024-02-27,"S57_H","MYRT",2024-02-27
"WN239","S57_H",2024-02-28,61.03,"",2024-03-04,2024-02-28,"S57_H","MYRT",2024-02-28
"WN239","S57_H",2024-02-29,60.99,"",2024-03-04,2024-02-29,"S57_H","MYRT",2024-02-29
"WN239","S57_H",2024-03-01,60.98,"",2024-03-04,2024-03-01,"S57_H","MYRT",2024-03-01
"WN239","S57_H",2024-03-02,60.97,"",2024-03-04,2024-03-02,"S57_H","MYRT",2024-03-02
"WN239","S57_H",2024-03-03,60.97,"",2024-03-13,2024-03-03,"S57_H","MYRT",2024-03-03
"WN239","S57_H",2024-03-04,60.96,"",2024-03-13,2024-03-04,"S57_H","MYRT",2024-03-04
"WN239","S57_H",2024-03-05,60.95,"",2024-03-13,2024-03-05,"S57_H","MYRT",2024-03-05
"WN239","S57_H",2024-03-06,60.94,"",2024-03-13,2024-03-06,"S57_H","MYRT",2024-03-06
"WN239","S57_H",2024-03-07,60.92,"",2024-03-13,2024-03-07,"S57_H","MYRT",2024-03-07
"WN239","S57_H",2024-03-08,60.9,"",2024-03-13,2024-03-08,"S57_H","MYRT",2024-03-08
"WN239","S57_H",2024-03-09,60.91,"",2024-03-13,2024-03-09,"S57_H","MYRT",2024-03-09
"WN239","S57_H",2024-03-10,60.9,"",2024-03-13,2024-03-10,"S57_H","MYRT",2024-03-10
"WN239","S57_H",2024-03-11,60.89,"",2024-03-13,2024-03-11,"S57_H","MYRT",2024-03-11
"WN239","S57_H",2024-03-12,60.88,"",2024-03-28,2024-03-12,"S57_H","MYRT",2024-03-12
"WN239","S57_H",2024-03-13,60.86,"",2024-03-28,2024-03-13,"S57_H","MYRT",2024-03-13
"WN239","S57_H",2024-03-14,60.85,"",2024-03-28,2024-03-14,"S57_H","MYRT",2024-03-14
"WN239","S57_H",2024-03-15,60.85,"",2024-03-28,2024-03-15,"S57_H","MYRT",2024-03-15
"WN239","S57_H",2024-03-16,60.84,"",2024-03-28,2024-03-16,"S57_H","MYRT",2024-03-16
"WN239","S57_H",2024-03-17,60.83,"",2024-03-28,2024-03-17,"S57_H","MYRT",2024-03-17
"WN239","S57_H",2024-03-18,60.81,"",2024-03-28,2024-03-18,"S57_H","MYRT",2024-03-18
"WN239","S57_H",2024-03-19,60.77,"",2024-03-28,2024-03-19,"S57_H","MYRT",2024-03-19
"WN239","S57_H",2024-03-20,60.78,"",2024-03-28,2024-03-20,"S57_H","MYRT",2024-03-20
"WN239","S57_H",2024-03-21,60.78,"",2024-03-28,2024-03-21,"S57_H","MYRT",2024-03-21
"WN239","S57_H",2024-03-22,60.79,"",2024-03-28,2024-03-22,"S57_H","MYRT",2024-03-22
"WN239","S57_H",2024-03-23,60.73,"",2024-03-28,2024-03-23,"S57_H","MYRT",2024-03-23
"WN239","S57_H",2024-03-24,60.71,"",2024-03-28,2024-03-24,"S57_H","MYRT",2024-03-24
"WN239","S57_H",2024-03-25,60.73,"",2024-03-28,2024-03-25,"S57_H","MYRT",2024-03-25
"WN239","S57_H",2024-03-26,60.73,"",2024-03-28,2024-03-26,"S57_H","MYRT",2024-03-26
"WN239","S57_H",2024-03-27,60.73,"",2024-04-05,2024-03-27,"S57_H","MYRT",2024-03-27
"WN239","S57_H",2024-03-28,60.72,"",2024-04-05,2024-03-28,"S57_H","MYRT",2024-03-28
"WN239","S57_H",2024-03-29,60.71,"",2024-04-05,2024-03-29,"S57_H","MYRT",2024-03-29
"WN239","S57_H",2024-03-30,60.69,"",2024-04-05,2024-03-30,"S57_H","MYRT",2024-03-30
"WN239","S57_H",2024-03-31,60.68,"",2024-04-05,2024-03-31,"S57_H","MYRT",2024-03-31
"WN239","S57_H",2024-04-01,60.67,"",2024-04-05,2024-04-01,"S57_H","MYRT",2024-04-01
"WN239","S57_H",2024-04-02,60.66,"",2024-04-05,2024-04-02,"S57_H","MYRT",2024-04-02
"WN239","S57_H",2024-04-03,60.67,"",2024-04-05,2024-04-03,"S57_H","MYRT",2024-04-03
"WN239","S57_H",2024-04-04,60.71,"",2024-04-08,2024-04-04,"S57_H","MYRT",2024-04-04
"WN239","S57_H",2024-04-05,60.68,"",2024-04-08,2024-04-05,"S57_H","MYRT",2024-04-05
"WN239","S57_H",2024-04-06,60.66,"",2024-04-08,2024-04-06,"S57_H","MYRT",2024-04-06
"WN239","S57_H",2024-04-07,60.63,"",2024-04-17,2024-04-07,"S57_H","MYRT",2024-04-07
"WN239","S57_H",2024-04-08,60.61,"",2024-04-17,2024-04-08,"S57_H","MYRT",2024-04-08
"WN239","S57_H",2024-04-09,60.59,"",2024-04-17,2024-04-09,"S57_H","MYRT",2024-04-09
"WN239","S57_H",2024-04-10,60.56,"",2024-04-17,2024-04-10,"S57_H","MYRT",2024-04-10
"WN239","S57_H",2024-04-11,60.58,"",2024-04-17,2024-04-11,"S57_H","MYRT",2024-04-11
"WN239","S57_H",2024-04-12,60.57,"",2024-04-17,2024-04-12,"S57_H","MYRT",2024-04-12
"WN239","S57_H",2024-04-13,60.54,"",2024-04-17,2024-04-13,"S57_H","MYRT",2024-04-13
"WN239","S57_H",2024-04-14,60.53,"",2024-04-17,2024-04-14,"S57_H","MYRT",2024-04-14
"WN239","S57_H",2024-04-15,60.51,"",2024-04-17,2024-04-15,"S57_H","MYRT",2024-04-15
"WN239","S57_H",2024-04-16,60.51,"",2024-04-25,2024-04-16,"S57_H","MYRT",2024-04-16
"WN239","S57_H",2024-04-17,60.5,"",2024-04-25,2024-04-17,"S57_H","MYRT",2024-04-17
"WN239","S57_H",2024-04-18,60.49,"",2024-04-25,2024-04-18,"S57_H","MYRT",2024-04-18
"WN239","S57_H",2024-04-19,60.48,"",2024-04-25,2024-04-19,"S57_H","MYRT",2024-04-19
"WN239","S57_H",2024-04-20,60.47,"",2024-04-25,2024-04-20,"S57_H","MYRT",2024-04-20
"WN239","S57_H",2024-04-21,60.45,"",2024-04-25,2024-04-21,"S57_H","MYRT",2024-04-21
"WN239","S57_H",2024-04-22,60.43,"",2024-04-25,2024-04-22,"S57_H","MYRT",2024-04-22
"WN239","S57_H",2024-04-23,60.43,"",2024-04-25,2024-04-23,"S57_H","MYRT",2024-04-23
"WN239","S57_H",2024-04-24,60.41,"",2024-05-06,2024-04-24,"S57_H","MYRT",2024-04-24
"WN239","S57_H",2024-04-25,60.4,"",2024-05-06,2024-04-25,"S57_H","MYRT",2024-04-25
"WN239","S57_H",2024-04-26,60.39,"",2024-05-06,2024-04-26,"S57_H","MYRT",2024-04-26
"WN239","S57_H",2024-04-27,60.38,"",2024-05-06,2024-04-27,"S57_H","MYRT",2024-04-27
"WN239","S57_H",2024-04-28,60.37,"",2024-05-06,2024-04-28,"S57_H","MYRT",2024-04-28
"WN239","S57_H",2024-04-29,60.35,"",2024-05-06,2024-04-29,"S57_H","MYRT",2024-04-29
"WN239","S57_H",2024-04-30,60.34,"",2024-05-06,2024-04-30,"S57_H","MYRT",2024-04-30
"WN239","S57_H",2024-05-01,60.32,"",2024-05-06,2024-05-01,"S57_H","MYRT",2024-05-01
"WN239","S57_H",2024-05-02,60.31,"",2024-05-06,2024-05-02,"S57_H","MYRT",2024-05-02
"WN239","S57_H",2024-05-03,60.29,"",2024-05-06,2024-05-03,"S57_H","MYRT",2024-05-03
"WN239","S57_H",2024-05-04,60.28,"",2024-05-06,2024-05-04,"S57_H","MYRT",2024-05-04
"WN239","S57_H",2024-05-05,60.28,"",2024-05-15,2024-05-05,"S57_H","MYRT",2024-05-05
"WN239","S57_H",2024-05-06,60.28,"",2024-05-15,2024-05-06,"S57_H","MYRT",2024-05-06
"WN239","S57_H",2024-05-07,60.27,"",2024-05-15,2024-05-07,"S57_H","MYRT",2024-05-07
"WN239","S57_H",2024-05-08,60.26,"",2024-05-15,2024-05-08,"S57_H","MYRT",2024-05-08
"WN239","S57_H",2024-05-09,60.24,"",2024-05-15,2024-05-09,"S57_H","MYRT",2024-05-09
"WN239","S57_H",2024-05-10,60.22,"",2024-05-15,2024-05-10,"S57_H","MYRT",2024-05-10
"WN239","S57_H",2024-05-11,60.25,"",2024-05-15,2024-05-11,"S57_H","MYRT",2024-05-11
"WN239","S57_H",2024-05-12,60.2,"",2024-05-15,2024-05-12,"S57_H","MYRT",2024-05-12
"WN239","S57_H",2024-05-13,60.19,"",2024-05-15,2024-05-13,"S57_H","MYRT",2024-05-13
"WN239","S57_H",2024-05-14,60.19,"",2024-05-24,2024-05-14,"S57_H","MYRT",2024-05-14
"WN239","S57_H",2024-05-15,60.2,"",2024-05-24,2024-05-15,"S57_H","MYRT",2024-05-15
"WN239","S57_H",2024-05-16,60.21,"",2024-05-24,2024-05-16,"S57_H","MYRT",2024-05-16
"WN239","S57_H",2024-05-17,60.21,"",2024-05-24,2024-05-17,"S57_H","MYRT",2024-05-17
"WN239","S57_H",2024-05-18,60.2,"",2024-05-24,2024-05-18,"S57_H","MYRT",2024-05-18
"WN239","S57_H",2024-05-19,60.18,"",2024-05-24,2024-05-19,"S57_H","MYRT",2024-05-19
"WN239","S57_H",2024-05-20,60.15,"",2024-05-24,2024-05-20,"S57_H","MYRT",2024-05-20
"WN239","S57_H",2024-05-21,60.12,"",2024-05-24,2024-05-21,"S57_H","MYRT",2024-05-21
"WN239","S57_H",2024-05-22,60.1,"",2024-05-24,2024-05-22,"S57_H","MYRT",2024-05-22
"WN239","S57_H",2024-05-23,60.09,"",2024-06-05,2024-05-23,"S57_H","MYRT",2024-05-23
"WN239","S57_H",2024-05-24,60.07,"",2024-06-05,2024-05-24,"S57_H","MYRT",2024-05-24
"WN239","S57_H",2024-05-25,60.05,"",2024-06-05,2024-05-25,"S57_H","MYRT",2024-05-25
"WN239","S57_H",2024-05-26,60.04,"",2024-06-05,2024-05-26,"S57_H","MYRT",2024-05-26
"WN239","S57_H",2024-05-27,60.01,"",2024-06-05,2024-05-27,"S57_H","MYRT",2024-05-27
"WN239","S57_H",2024-05-28,60,"",2024-06-05,2024-05-28,"S57_H","MYRT",2024-05-28
"WN239","S57_H",2024-05-29,59.99,"",2024-06-05,2024-05-29,"S57_H","MYRT",2024-05-29
"WN239","S57_H",2024-05-30,59.97,"",2024-06-05,2024-05-30,"S57_H","MYRT",2024-05-30
"WN239","S57_H",2024-05-31,59.94,"",2024-06-05,2024-05-31,"S57_H","MYRT",2024-05-31
"WN239","S57_H",2024-06-01,59.91,"",2024-06-05,2024-06-01,"S57_H","MYRT",2024-06-01
"WN239","S57_H",2024-06-02,59.89,"",2024-06-05,2024-06-02,"S57_H","MYRT",2024-06-02
"WN239","S57_H",2024-06-03,59.86,"",2024-06-13,2024-06-03,"S57_H","MYRT",2024-06-03
"WN239","S57_H",2024-06-04,59.84,"",2024-06-13,2024-06-04,"S57_H","MYRT",2024-06-04
"WN239","S57_H",2024-06-05,59.82,"",2024-06-13,2024-06-05,"S57_H","MYRT",2024-06-05
"WN239","S57_H",2024-06-06,59.81,"",2024-06-13,2024-06-06,"S57_H","MYRT",2024-06-06
"WN239","S57_H",2024-06-07,59.81,"",2024-06-13,2024-06-07,"S57_H","MYRT",2024-06-07
"WN239","S57_H",2024-06-08,59.79,"",2024-06-13,2024-06-08,"S57_H","MYRT",2024-06-08
"WN239","S57_H",2024-06-09,59.76,"",2024-06-13,2024-06-09,"S57_H","MYRT",2024-06-09
"WN239","S57_H",2024-06-10,59.74,"",2024-06-13,2024-06-10,"S57_H","MYRT",2024-06-10
"WN239","S57_H",2024-06-11,59.78,"",2024-06-13,2024-06-11,"S57_H","MYRT",2024-06-11
"WN239","S57_H",2024-06-12,59.82,"",2024-06-24,2024-06-12,"S57_H","MYRT",2024-06-12
"WN239","S57_H",2024-06-13,59.81,"",2024-06-24,2024-06-13,"S57_H","MYRT",2024-06-13
"WN239","S57_H",2024-06-14,59.8,"",2024-06-24,2024-06-14,"S57_H","MYRT",2024-06-14
"WN239","S57_H",2024-06-15,59.79,"",2024-06-24,2024-06-15,"S57_H","MYRT",2024-06-15
"WN239","S57_H",2024-06-16,59.77,"",2024-06-24,2024-06-16,"S57_H","MYRT",2024-06-16
"WN239","S57_H",2024-06-17,59.75,"",2024-06-24,2024-06-17,"S57_H","MYRT",2024-06-17
"WN239","S57_H",2024-06-18,59.72,"",2024-06-24,2024-06-18,"S57_H","MYRT",2024-06-18
"WN239","S57_H",2024-06-19,59.82,"",2024-06-24,2024-06-19,"S57_H","MYRT",2024-06-19
"WN239","S57_H",2024-06-20,59.89,"",2024-06-24,2024-06-20,"S57_H","MYRT",2024-06-20
"WN239","S57_H",2024-06-21,59.89,"",2024-06-24,2024-06-21,"S57_H","MYRT",2024-06-21
"WN239","S57_H",2024-06-22,59.9,"S",2024-06-24,2024-06-22,"S57_H","MYRT",2024-06-22
"WN239","S57_H",2024-06-23,59.89,"",2024-07-03,2024-06-23,"S57_H","MYRT",2024-06-23
"WN239","S57_H",2024-06-24,59.88,"",2024-07-03,2024-06-24,"S57_H","MYRT",2024-06-24
"WN239","S57_H",2024-06-25,59.9,"",2024-07-03,2024-06-25,"S57_H","MYRT",2024-06-25
"WN239","S57_H",2024-06-26,60,"",2024-07-03,2024-06-26,"S57_H","MYRT",2024-06-26
"WN239","S57_H",2024-06-27,60.05,"",2024-07-03,2024-06-27,"S57_H","MYRT",2024-06-27
"WN239","S57_H",2024-06-28,60.05,"",2024-07-03,2024-06-28,"S57_H","MYRT",2024-06-28
"WN239","S57_H",2024-06-29,60.07,"",2024-07-03,2024-06-29,"S57_H","MYRT",2024-06-29
"WN239","S57_H",2024-06-30,60.12,"",2024-07-03,2024-06-30,"S57_H","MYRT",2024-06-30
"WN239","S57_H",2024-07-01,60.12,"",2024-07-12,2024-07-01,"S57_H","MYRT",2024-07-01
"WN239","S57_H",2024-07-02,60.1,"",2024-07-12,2024-07-02,"S57_H","MYRT",2024-07-02
"WN239","S57_H",2024-07-03,60.08,"",2024-07-12,2024-07-03,"S57_H","MYRT",2024-07-03
"WN239","S57_H",2024-07-04,60.07,"",2024-07-12,2024-07-04,"S57_H","MYRT",2024-07-04
"WN239","S57_H",2024-07-05,60.05,"",2024-07-12,2024-07-05,"S57_H","MYRT",2024-07-05
"WN239","S57_H",2024-07-06,60.03,"",2024-07-12,2024-07-06,"S57_H","MYRT",2024-07-06
"WN239","S57_H",2024-07-07,60.01,"",2024-07-12,2024-07-07,"S57_H","MYRT",2024-07-07
"WN239","S57_H",2024-07-08,60.02,"",2024-07-12,2024-07-08,"S57_H","MYRT",2024-07-08
"WN239","S57_H",2024-07-09,60.13,"",2024-07-12,2024-07-09,"S57_H","MYRT",2024-07-09
"WN239","S57_H",2024-07-10,60.18,"",2024-07-12,2024-07-10,"S57_H","MYRT",2024-07-10
"WN239","S57_H",2024-07-11,60.17,"",2024-07-23,2024-07-11,"S57_H","MYRT",2024-07-11
"WN239","S57_H",2024-07-12,60.16,"",2024-07-23,2024-07-12,"S57_H","MYRT",2024-07-12
"WN239","S57_H",2024-07-13,60.14,"",2024-07-23,2024-07-13,"S57_H","MYRT",2024-07-13
"WN239","S57_H",2024-07-14,60.13,"",2024-07-23,2024-07-14,"S57_H","MYRT",2024-07-14
"WN239","S57_H",2024-07-15,60.12,"",2024-07-23,2024-07-15,"S57_H","MYRT",2024-07-15
"WN239","S57_H",2024-07-16,60.21,"",2024-07-23,2024-07-16,"S57_H","MYRT",2024-07-16
"WN239","S57_H",2024-07-17,60.35,"",2024-07-23,2024-07-17,"S57_H","MYRT",2024-07-17
"WN239","S57_H",2024-07-18,60.34,"",2024-07-23,2024-07-18,"S57_H","MYRT",2024-07-18
"WN239","S57_H",2024-07-19,60.33,"",2024-07-23,2024-07-19,"S57_H","MYRT",2024-07-19
"WN239","S57_H",2024-07-20,60.31,"",2024-07-23,2024-07-20,"S57_H","MYRT",2024-07-20
"WN239","S57_H",2024-07-21,60.28,"",2024-07-23,2024-07-21,"S57_H","MYRT",2024-07-21
"WN239","S57_H",2024-07-22,60.26,"",2024-08-01,2024-07-22,"S57_H","MYRT",2024-07-22
"WN239","S57_H",2024-07-23,60.25,"",2024-08-01,2024-07-23,"S57_H","MYRT",2024-07-23
"WN239","S57_H",2024-07-24,60.24,"",2024-08-01,2024-07-24,"S57_H","MYRT",2024-07-24
"WN239","S57_H",2024-07-25,60.23,"",2024-08-01,2024-07-25,"S57_H","MYRT",2024-07-25
"WN239","S57_H",2024-07-26,60.26,"",2024-08-01,2024-07-26,"S57_H","MYRT",2024-07-26
"WN239","S57_H",2024-07-27,60.31,"",2024-08-01,2024-07-27,"S57_H","MYRT",2024-07-27
"WN239","S57_H",2024-07-28,60.35,"",2024-08-01,2024-07-28,"S57_H","MYRT",2024-07-28
"WN239","S57_H",2024-07-29,60.38,"",2024-08-01,2024-07-29,"S57_H","MYRT",2024-07-29
"WN239","S57_H",2024-07-30,60.41,"",2024-08-01,2024-07-30,"S57_H","MYRT",2024-07-30
"WN239","S57_H",2024-07-31,60.39,"",2024-08-12,2024-07-31,"S57_H","MYRT",2024-07-31
"WN239","S57_H",2024-08-01,60.38,"",2024-08-12,2024-08-01,"S57_H","MYRT",2024-08-01
"WN239","S57_H",2024-08-02,60.38,"",2024-08-12,2024-08-02,"S57_H","MYRT",2024-08-02
"WN239","S57_H",2024-08-03,60.4,"",2024-08-12,2024-08-03,"S57_H","MYRT",2024-08-03
"WN239","S57_H",2024-08-04,60.44,"",2024-08-12,2024-08-04,"S57_H","MYRT",2024-08-04
"WN239","S57_H",2024-08-05,60.56,"",2024-08-12,2024-08-05,"S57_H","MYRT",2024-08-05
"WN239","S57_H",2024-08-06,60.59,"",2024-08-12,2024-08-06,"S57_H","MYRT",2024-08-06
"WN239","S57_H",2024-08-07,60.58,"",2024-08-12,2024-08-07,"S57_H","MYRT",2024-08-07
"WN239","S57_H",2024-08-08,60.58,"",2024-08-12,2024-08-08,"S57_H","MYRT",2024-08-08
"WN239","S57_H",2024-08-09,60.56,"",2024-08-12,2024-08-09,"S57_H","MYRT",2024-08-09
"WN239","S57_H",2024-08-10,60.56,"",2024-08-12,2024-08-10,"S57_H","MYRT",2024-08-10
"WN239","S57_H",2024-08-11,60.57,"",2024-08-21,2024-08-11,"S57_H","MYRT",2024-08-11
"WN239","S57_H",2024-08-12,60.56,"",2024-08-21,2024-08-12,"S57_H","MYRT",2024-08-12
"WN239","S57_H",2024-08-13,60.55,"",2024-08-21,2024-08-13,"S57_H","MYRT",2024-08-13
"WN239","S57_H",2024-08-14,60.53,"",2024-08-21,2024-08-14,"S57_H","MYRT",2024-08-14
"WN239","S57_H",2024-08-15,60.52,"",2024-08-21,2024-08-15,"S57_H","MYRT",2024-08-15
